7,AAON,AAON Inc. ,Industrial Goods,General Building Materials
9,AAPL,Apple Inc. ,Technology,Personal Computers
12,AAWW,Atlas Air Worldwide Holdings ,Services,Air Services Other
13,AB,Allianceberstein Holding L.P.   ,Financial,Asset Management
16,ABB,ABB Ltd Common ,Industrial Goods,Industrial Electrical Equipment
18,ABCB,Ameris Bancorp ,Financial,Regional - Mid-Atlantic Banks
20,ABCO,The Advisory Board Company ,Services,Business Services
27,ABT,Abbott Laboratories Common Stoc ,Healthcare,Drug Manufacturers - Major
4035,ACP, Avenue Income Credit Strategies ,N/A,N/A
56,ACU,Acme United Corporation. Common ,Consumer Goods,Housewares & Accessories
58,ACW,Accuride Corporation Common Sto ,Consumer Goods,Trucks & Other Vehicles
61,ADAT,Authentidate Holding Corp. ,Technology,Healthcare Information Services
10563,ADRA,PowerShares BLDRS Asia 50 ADR Index Fund ETF,US Equity ETF,
4041,ADZ, DB Agriculture Short ETN DB Agr ,N/A,N/A
78,AE,Adams Resources & Energy Inc.  ,Basic Materials,Oil & Gas Refining & Marketing
10535,AFK,Market Vectors-Africa Index ETF,Global Equity ETF,
4053,AGA, DB Agriculture Short ETN DB Agr ,N/A,N/A
11077,AGI,Alamos Gold Inc. ,Basic Materials,Gold
4058,AGLS, Accuvest Global Long Short ETF ,N/A,N/A
118,AGM,Federal Agricultural Mortgage C ,Financial,Credit Services
125,AGYS,Agilysys Inc. ,Technology,Application Software
130,AHPI,Allied Healthcare Products Inc ,Healthcare,Medical Appliances & Equipment
140,AIR,AAR Corp. Common ,Industrial Goods,Aerospace/Defense Products & Services
147,AJG,Arthur J. Gallagher & Co. Commo ,Financial,Insurance Brokers
180,ALV,Autoliv Inc. Common ,Consumer Goods,Auto Parts
11088,AMBC,Ambac Financial Group Inc. ,Financial,Surety & Title Insurance
4072,AMCX, AMC Networks Inc. ,Services,CATV Systems
193,AMD,Advanced Micro Devices Inc. Co ,Technology,Semiconductor - Broad Line
196,AMG,Affiliated Managers Group Inc. ,Financial,Asset Management
213,AMSC,American Superconductor Corpora ,Technology,Diversified Electronics
217,AMT,American Tower Corporation (REI ,Technology,Diversified Communication Services
253,APAGF,Apco Oil and Gas International  ,Basic Materials,Independent Oil & Gas
4087,APB, Asia Pacific Fund  Inc. (The) ,Financial,Closed-End Fund - Foreign
259,API,Advanced Photonix Inc. Class A ,Technology,Semiconductor - Integrated Circuits
268,APT,Alpha Pro Tech Ltd. Common Sto ,Healthcare,Medical Appliances & Equipment
269,APU,AmeriGas Partners L.P. Common  ,Utilities,Gas Utilities
11628,ARCB,ArcBest Corporation ,N/A,N/A
277,ARE,Alexandria Real Estate Equities ,Financial,REIT - Office
294,ARRY,Array BioPharma Inc. ,Healthcare,Biotechnology
11105,ATHL,Athlon Energy Inc. ,Basic Materials,Independent Oil & Gas
4110,ATNY, API Technologies Corp. ,Technology,Semiconductor - Broad Line
346,ATO,Atmos Energy Corporation Common ,Utilities,Gas Utilities
11109,ATOS,Atossa Genetics Inc. ,Healthcare,Diagnostic Substances
354,ATU,Actuant Corporation Common Stoc ,Industrial Goods,Diversified Machinery
356,ATVI,Activision Blizzard Inc ,Technology,Multimedia & Graphics Software
367,AV,Aviva plc Unsponsored ADR (UK) ,Financial,Life Insurance
372,AVD,American Vanguard Corporation C ,Basic Materials,Agricultural Chemicals
378,AVNR,Avanir Pharmaceuticals Inc. ,Healthcare,Drugs - Generic
382,AVX,AVX Corporation Common ,Technology,Diversified Electronics
391,AXE,Anixter International Inc. Comm ,Services,Industrial Equipment Wholesale
10333,AXJS,iShares MSCI AC Asia ex Japan Small Cap,Global Equity ETF,
11637,AZIA,Global X Central Asia and Mongolia ETF ,N/A,N/A
407,AZZ,AZZ Incorporated Common ,Industrial Goods,Metal Fabrication
410,BAA,BANRO CORPORATION Ordinary Shar ,Basic Materials,Gold
434,BBSI,Barrett Business Services Inc. ,Services,Staffing & Outsourcing Services
443,BCE,BCE Inc. Common ,Technology,Telecom Services - Domestic
445,BCO,Brinks Company (The) Common Sto ,Services,Security & Protection Services
4139,BCOR, Blucora  Inc. ,Technology,Internet Information Providers
466,BERK,Berkshire Bancorp Inc. ,Financial,Regional - Northeast Banks
11641,BFOR,Barron's 400 ETF ,N/A,N/A
10798,BIS,ProShares UltraShort Nasdaq Biotechnology ETF,Commodity Based ETF,
4170,BKEP, Blueknight Energy Partners L.P. ,Basic Materials,Oil & Gas Pipelines
10606,BKLN,PowerShares Exchange-Traded Fund ETF,Fixed Income ETF,
513,BLDR,Builders FirstSource Inc. ,Services,Home Improvement Stores
11645,BLFS,BioLife Solutions Inc. ,Healthcare,Medical Appliances & Equipment
4028,BLK,BlackRock Inc,Financial,Asset Management
548,BORN,China New Borun Corporation Ame ,Consumer Goods,Beverages - Brewers
553,BPFH,Boston Private Financial Holdin ,Financial,Regional - Northeast Banks
11134,BPFHP,Boston Private Financial Holdings Inc. ,N/A,N/A
558,BPOP,Popular Inc. ,Financial,Foreign Regional Banks
4205,BQR, BlackRock Ecosolutions Investme ,N/A,N/A
561,BR,Broadridge Financial Solutions ,Technology,Information & Delivery Services
10171,BSCF,Guggenheim BulletShares 2015 Corporate Bond ETF,Fixed Income ETF,
578,BSET,Bassett Furniture Industries I ,Consumer Goods,Home Furnishings & Fixtures
581,BSPM,Biostar Pharmaceuticals Inc. ,Healthcare,Drug Manufacturers - Major
588,BTE,Baytex Energy Corp ,Basic Materials,Independent Oil & Gas
602,BWA,BorgWarner Inc. Common ,Consumer Goods,Auto Parts
603,BWC,Babcock Common ,Industrial Goods,Diversified Machinery
609,BWS,Brown Shoe Company Inc. Common ,Services,Specialty Retail Other
621,CA,CA Inc. ,Technology,Application Software
628,CACI,CACI International Inc. Class  ,Services,Technical Services
633,CAG,ConAgra Foods Inc. Common Stoc ,Consumer Goods,Processed & Packaged Goods
4241,CARB, Carbonite  Inc. ,Services,Business Services
11148,CART,Carolina Trust Bank ,Financial,Regional - Mid-Atlantic Banks
654,CASM,CAS Medical Systems Inc. ,Healthcare,Medical Instruments & Supplies
674,CBI,Chicago Bridge & Iron Company N ,Industrial Goods,General Contractors
678,CBL,CBL & Associates Properties In ,Financial,REIT - Retail
683,CBOE,CBOE Holdings Inc. ,Financial,Diversified Investments
686,CBPO,China Biologic Products Inc. ,Healthcare,Biotechnology
687,CBR,Ciber Inc. Common ,Technology,Information Technology Services
694,CBU,Community Bank System Inc. Com ,Financial,Regional - Northeast Banks
709,CCM,Concord Medical Services Holdin ,Healthcare,Hospitals
714,CCOI,Cogent Communications Group In ,Technology,Diversified Communication Services
721,CDI,CDI Corporation Common ,Services,Staffing & Outsourcing Services
4248,CEB, Corporate Executive Board Compa ,Services,Management Services
731,CECE,CECO Environmental Corp. ,Industrial Goods,Pollution & Treatment Controls
11154,CEQP,Crestwood Equity Partners LP ,Basic Materials,Oil & Gas Pipelines
747,CERS,Cerus Corporation ,Healthcare,Biotechnology
749,CEVA,CEVA Inc. ,Technology,Semiconductor - Specialized
753,CFFI,C&F Financial Corporation ,Financial,Regional - Mid-Atlantic Banks
757,CFNB,California First National Banco ,Financial,Regional - Pacific Banks
759,CFR,Cullen/Frost Bankers Inc. Comm ,Financial,Regional - Southwest  Banks
760,CFX,Colfax Corporation Common ,Industrial Goods,Diversified Machinery
764,CGNX,Cognex Corporation ,Technology,Scientific & Technical Instruments
10137,CHIE,Global X China Energy ETF,Global Equity ETF,
4270,CHOC, iPath Pure Beta Cocoa ETN ,N/A,N/A
11160,CIFC,CIFC Corp. ,Financial,Asset Management
811,CIR,CIRCOR International Inc. Comm ,Industrial Goods,Industrial Equipment & Components
840,CLR,Continental Resources Inc. Com ,Basic Materials,Independent Oil & Gas
11684,CMFN,N/A ,N/A,N/A
858,CMLP,Crestwood Midstream Partners L ,Basic Materials,Oil & Gas Drilling & Exploration
11685,CMSB,CMS Bancorp Inc. ,Financial,Savings & Loans
11165,CNAT,Conatus Pharmaceuticals Inc. ,Healthcare,Biotechnology
10228,CNDA,IndexIQ Canada Small Cap ETF,Global Equity ETF,
10141,COPX,Global X Copper Miners ETF,Global Equity ETF,
918,COT,Cott Corporation Common ,Consumer Goods,Beverages - Soft Drinks
4299,CPAC, Cementos Pacasmayo S.A.A. Ameri ,Industrial Goods,Cement
924,CPE,Callon Petroleum Company Common ,Basic Materials,Independent Oil & Gas
11693,CPG,Crescent Point Energy Corp. ,N/A,N/A
929,CPHI,China Pharma Holdings Inc. Com ,Healthcare,Drug Manufacturers - Major
4302,CPI, IQ Real Return ETF ,N/A,N/A
940,CPSL,China Precision Steel Inc. ,Basic Materials,Steel & Iron
957,CREE,Cree Inc. ,Technology,Semiconductor Equipment & Materials
964,CRK,Comstock Resources Inc. Common ,Basic Materials,Independent Oil & Gas
974,CRS,Carpenter Technology Corporatio ,Industrial Goods,Metal Fabrication
983,CRZO,Carrizo Oil & Gas Inc. ,Basic Materials,Independent Oil & Gas
994,CSGP,CoStar Group Inc. ,Services,Business Services
1013,CTC,IFM Investments Limited ,Financial,Real Estate Development
1025,CTO,Consolidated-Tomoka Land Co. Co ,Financial,Real Estate Development
10084,CU,First Trust ISE Global Copper Index Fund ETF,Global Equity ETF,
1038,CVA,Covanta Holding Corporation Com ,Industrial Goods,Waste Management
10855,CWB,SPDR Barclays Capital Convertible Bond ETF,Fixed Income ETF,
1069,CXO,Concho Resources Inc. Common St ,Basic Materials,Oil & Gas Drilling & Exploration
1076,CYBE,CyberOptics Corporation ,Technology,Scientific & Technical Instruments
1086,CYS,CYS Investments Inc. Common St ,Financial,REIT - Residential
4341,CZR, Caesars Entertainment Corporati ,Services,Resorts & Casinos
1092,CZWI,Citizens Community Bancorp Inc ,Financial,Regional - Midwest Banks
11713,DBKO,db X-trackers MSCI South Kor Hdgd Eq ETF ,N/A,N/A
4351,DBL, DoubleLine Opportunistic Credit ,N/A,N/A
4356,DCA, Virtus Total Return Fund ,N/A,N/A
1128,DEO,Diageo plc Common ,Consumer Goods,Beverages - Wineries & Distillers
1129,DEPO,Depomed Inc. ,Healthcare,Drug Manufacturers - Other
11719,DGRE,WisdomTree Emerging Mkts Dividend Gr ,N/A,N/A
11720,DGRS,WisdomTree US SmallCap Dividend Growth ,N/A,N/A
1148,DHT,DHT Holdings Inc. ,Services,Shipping
1156,DIT,AMCON Distributing Company Comm ,Services,Food Wholesale
1163,DLB,Dolby Laboratories Common ,Technology,Diversified Electronics
1168,DLTR,Dollar Tree Inc. ,Services,Discount Variety Stores
1169,DLX,Deluxe Corporation Common ,Services,Business Services
4384,DMD, Demand Media Inc. Common ,Technology,Internet Software & Services
1180,DO,Diamond Offshore Drilling Inc. ,Basic Materials,Oil & Gas Drilling & Exploration
11056,DON,WisdomTree MidCap Dividend Fund ETF,US Equity ETF,
1184,DOV,Dover Corporation Common ,Industrial Goods,Diversified Machinery
11730,DSL,DoubleLine Income Solutions Fun ,N/A,N/A
1209,DST,DST Systems Inc. Common ,Technology,Information & Delivery Services
1244,E,ENI S.p.A. Common ,Basic Materials,Major Integrated Oil & Gas
11220,EAGLU,Silver Eagle Acquisition Corp. ,N/A,N/A
1247,EBF,Ennis Inc. Common ,Consumer Goods,Office Supplies
1258,ECL,Ecolab Inc. Common ,Consumer Goods,Cleaning Products
1272,EDS,Exceed Company Ltd. ,Consumer Goods,Textile - Apparel Footwear & Accessories
1273,EDU,New Oriental Education & Techno ,Services,Education & Training Services
1274,EDUC,Educational Development Corpora ,Services,Wholesale Other
10368,EEMA,iShares MSCI Emerging Markets Asia ETF,Global Equity ETF,
11059,EES,WisdomTree SmallCap Earnings Fund ETF,US Equity ETF,
10496,EGPT,Market Vectors Egypt Index ETF,Global Equity ETF,
1302,ELGX,Endologix Inc. ,Healthcare,Medical Instruments & Supplies
1306,ELON,Echelon Corporation ,Technology,Networking & Communication Devices
4464,EMCF, Emclaire Financial Corp ,Financial,Regional - Northeast Banks
11755,EMHD,EGShares EM Dividend High Income ETF ,N/A,N/A
1329,ENH,Endurance Specialty Holdings Lt ,Financial,Property & Casualty Insurance
1337,ENTG,Entegris Inc. ,Technology,Semiconductor Equipment & Materials
1343,EOG,EOG Resources Inc. Common Stoc ,Basic Materials,Independent Oil & Gas
11763,EPE,EP Energy Corporation ,Basic Materials,Independent Oil & Gas
4489,ERH, Wells Fargo Advantage Utilities ,N/A,N/A
11232,ERS,Empire Resources Inc. ,Services,Basic Materials Wholesale
1384,ESV,Ensco plc Class A Ordinary Shar ,Basic Materials,Oil & Gas Drilling & Exploration
4499,ETG, Eaton Vance Tax-Advantaged Glob ,N/A,N/A
1391,ETR,Entergy Corporation Common Stoc ,Utilities,Electric Utilities
4506,ETY, Eaton Vance Tax-Managed Diversi ,Financial,Closed-End Fund - Equity
1397,EVEP,EV Energy Partners L.P. ,Basic Materials,Oil & Gas Drilling & Exploration
4511,EVG, Eaton Vance Short Diversified I ,Financial,Closed-End Fund - Debt
11238,EVGN,Evogene Ltd. ,Healthcare,Biotechnology
11241,EVOK,Evoke Pharma Inc. ,Healthcare,Drugs - Generic
10357,EWC,iShares MSCI Canada Index Fund ETF,Global Equity ETF,
10358,EWCS,iShares MSCI Canada Small Cap Index Fund,Global Equity ETF,
10198,EWRM,Guggenheim Russell MidCap® Equal Weight ETF,US Equity ETF,
10197,EWRS,Guggenheim Russell 2000® Equal Weight ETF,US Equity ETF,
10423,EWUS,iShares MSCI United Kingdom Small Cap,Global Equity ETF,
10925,EWX,SPDR S&P Emerging Markets Small Cap ETF,Global Equity ETF,
1405,EXAR,Exar Corporation ,Technology,Semiconductor - Integrated Circuits
4521,EXD, Eaton Vance Tax-Advantaged Bond ,N/A,N/A
1412,EXK,Endeavour Silver Corporation Or ,Basic Materials,Silver
1420,EXPO,Exponent Inc. ,Services,Management Services
1424,EZCH,EZchip Semiconductor Limited ,Technology,Semiconductor Equipment & Materials
11057,EZM,WisdomTree MidCap Earnings Fund ETF,US Equity ETF,
4525,FABK, First Advantage Bancorp ,Financial,Regional - Southeast Banks
4534,FBG, Fisher Enhanced Big Cap Growth ,N/A,N/A
4535,FBHS, Fortune Brands Home & Security  ,Consumer Goods,Home Furnishings & Fixtures
10054,FBT,First Trust Amex Biotech Index Fund ETF,US Equity ETF,
10061,FCA,First Trust China AlphaDEX ETF,Global Equity ETF,
10059,FCAN,First Trust Canada AlphaDEX ETF,Global Equity ETF,
1458,FDEF,First Defiance Financial Corp. ,Financial,Savings & Loans
4550,FF, FutureFuel Corp.  Common shares ,Basic Materials,Chemicals - Major Diversified
1478,FFIV,F5 Networks Inc. ,Technology,Application Software
11251,FIBG,Credit Suisse FI Enhanced Big Cap Gr ETN ,N/A,N/A
1489,FII,Federated Investors Inc. Commo ,Financial,Asset Management
1496,FIX,Comfort Systems USA Inc. Commo ,Industrial Goods,General Contractors
1500,FLIC,The First of Long Island Corpor ,Financial,Regional - Northeast Banks
1502,FLL,Full House Resorts Inc. Common ,Services,Resorts & Casinos
1503,FLML,Flamel Technologies S.A. ,Healthcare,Drug Delivery
1504,FLO,Flowers Foods Inc. Common Stoc ,Consumer Goods,Processed & Packaged Goods
4565,FLRN, SPDR Barclays Capital Investmen ,N/A,N/A
1515,FMD,First Marblehead Corporation (T ,Financial,Credit Services
1521,FNB,F.N.B. Corporation Common ,Financial,Regional - Southeast Banks
10099,FNK,First Trust Mid Cap Value AlphaDEX ETF,US Equity ETF,
10097,FNX,First Trust Mid Cap Core AlphaDEX ETF,US Equity ETF,
1530,FOLD,Amicus Therapeutics Inc. ,Healthcare,Biotechnology
11261,FOXF,Fox Factory Holding Corp ,Consumer Goods,Recreational Vehicles
11264,FSCE,Fifth Street Finance Corp. ,N/A,N/A
1555,FSGI,First Security Group Inc. ,Financial,Savings & Loans
4588,FSM, Fortuna Silver Mines Inc Ordina ,Basic Materials,Silver
1563,FSS,Federal Signal Corporation Comm ,Consumer Goods,Trucks & Other Vehicles
1571,FTNT,Fortinet Inc. ,Technology,Application Software
10304,FTY,iShares FTSE NAREIT Real Estate 50 Index Fund ETF,US Equity ETF,
11811,FULLL,Full Circle Capital Corporation ,N/A,N/A
1581,FURX,Furiex Pharmaceuticals Inc. ,Services,Business Services
4602,FXS, Rydex CurrencyShares Swedish Kr ,N/A,N/A
10113,FYC,First Trust Small Cap Growth AlphaDEX ETF,US Equity ETF,
10114,FYT,First Trust Small Cap Value AlphaDEX ETF,US Equity ETF,
1594,GAIN,Gladstone Investment Corporatio ,Financial,Diversified Investments
4619,GCE, Clarymore CEF GS Connect ETN ,N/A,N/A
1608,GCFB,Granite City Food And Brewery L ,Services,Restaurants
4621,GCH, Greater China Fund  Inc. Common ,Financial,Closed-End Fund - Foreign
4623,GCVRZ, Sanofi ,N/A,N/A
4625,GDL, GDL Fund  The Common Shares of  ,N/A,N/A
10512,GDXJ,Market Vectors Junior Gold Miners ETF,Global Equity ETF,
1619,GEN,GenOn Energy Inc. Common ,Utilities,Electric Utilities
4634,GEOS, Geospace Technologies Corporati ,Technology,Scientific & Technical Instruments
10503,GEX,Market Vectors Global Alternative Energy ETF,Global Equity ETF,
1632,GFI,Gold Fields Ltd. American Depos ,Basic Materials,Gold
11275,GFNCP,General Finance Corporation ,N/A,N/A
10130,GGGG,Globak X Pure Gold Miners ETF,Global Equity ETF,
1645,GHM,Graham Corporation Common ,Industrial Goods,Metal Fabrication
10309,GHYG,iShares Global High Yield Corporate Bond ETF,Fixed Income ETF,
11822,GJH,Synthetic Fixed-Income Securiti ,N/A,N/A
1663,GLDD,Great Lakes Dredge & Dock Corpo ,Industrial Goods,Heavy Construction
10149,GLDX,Global X Gold Explorers ETF,Global Equity ETF,
4660,GLO, Clough Global Opportunities Fun ,N/A,N/A
1667,GLP,Global Partners LP Global Partn ,Services,Basic Materials Wholesale
1679,GMO,General Moly Inc. Common ,Basic Materials,Industrial Metals & Minerals
11281,GOGO,Gogo Inc. ,Technology,Diversified Communication Services
1696,GORO,Gold Resource Corporation Commo ,Basic Materials,Gold
4679,GPL, Great Panther Silver Limited Or ,Basic Materials,Silver
11284,GPT,Gramercy Property Trust Inc. ,Financial,REIT - Diversified
10105,GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund ETF,Global Equity ETF,
4695,GSJK, Compressco Partners  L.P. ,Basic Materials,Oil & Gas Equipment & Services
11838,GSRA,ALPS/GS Risk-Adjusted Ret US Lrg Cap ETF ,N/A,N/A
4705,GTLS, Chart Industries  Inc. ,Industrial Goods,Metal Fabrication
10940,GWX,SPDR S&P International Small Cap ETF,Global Equity ETF,
10918,GXC,SPDR S&P China ETF,Global Equity ETF,
4737,HAIN, The Hain Celestial Group  Inc. ,Consumer Goods,Processed & Packaged Goods
11290,HART,Harvard Apparatus Regenerative Technology Inc. ,N/A,N/A
4778,HDSN, Hudson Technologies  Inc. ,Services,Industrial Equipment Wholesale
4782,HEES, H&E Equipment Services  Inc. ,Industrial Goods,Industrial Equipment & Components
11849,HELI,CHC Group Ltd. ,Services,Air Services
4794,HFFC, HF Financial Corp. ,Financial,Savings & Loans
4803,HHY, Helios High Yield Fund ,N/A,N/A
4813,HILL, Dot Hill Systems Corporation ,Technology,Data Storage Devices
4828,HK, Halcon Resources Corporation Co ,Basic Materials,Oil & Gas Drilling & Exploration
4835,HLX, Helix Energy Solutions Group  I ,Basic Materials,Oil & Gas Equipment & Services
4848,HNI, HNI Corp Common ,Consumer Goods,Business Equipment
4852,HNSN, Hansen Medical  Inc. ,Healthcare,Medical Appliances & Equipment
4859,HOLI, Hollysys Automation Technologie ,Industrial Goods,Industrial Electrical Equipment
4871,HP, Helmerich & Payne  Inc. Common  ,Basic Materials,Oil & Gas Drilling & Exploration
4885,HQL, H&Q Life Sciences Investors Com ,Financial,Closed-End Fund - Equity
4890,HRL, Hormel Foods Corporation Common ,Consumer Goods,Meat Products
4920,HTHT, China Lodging Group  Limited ,Services,Lodging
4938,HW, Headwaters Incorporated Common  ,Industrial Goods,General Building Materials
4950,HYGS, Hydrogenics Corporation ,Industrial Goods,Industrial Electrical Equipment
4960,IAF, Aberdeen Australia Equity Fund  ,N/A,N/A
4964,IBA, Industrias Bachoco  S.A.B. de C ,Consumer Goods,Meat Products
4973,IBOC, International Bancshares Corpor ,Financial,Regional - Southwest  Banks
11869,IBP,Installed Building Products Inc. ,Industrial Goods,General Building Materials
4975,ICAD, icad inc. ,Technology,Technical & System Software
4998,IDTI, Integrated Device Technology  I ,Technology,Semiconductor - Broad Line
10507,IDX,Market Vectors Indonesia Index ETF,Global Equity ETF,
10508,IDXJ,Market Vectors Indonesia Small-Cap ETF,Global Equity ETF,
5004,IF, Aberdeen Indonesia Fund  Inc. ( ,N/A,N/A
10299,IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund ETF,Global Equity ETF,
10312,IGN,iShares Goldman Sachs Network Index Fund ETF,US Equity ETF,
5023,IHC, Independence Holding Company Co ,Financial,Life Insurance
5031,IIJI, Internet Initiative Japan  Inc. ,Technology,Internet Service Providers
10474,IJH,iShares S&P MidCap 400 Index Fund ETF,US Equity ETF,
10473,IJK,iShares S&P MidCap 400 Growth Index Fund ETF,US Equity ETF,
10480,IJR,iShares S&P SmallCap 600 Index Fund ETF,US Equity ETF,
10481,IJS,iShares S&P SmallCap 600 Values Index Fund ETF,US Equity ETF,
10479,IJT,iShares S&P SmallCap 600 Growth Index Fund ETF,US Equity ETF,
5040,ILMN, Illumina  Inc. ,Healthcare,Biotechnology
5043,IMAX, Imax Corporation Common ,Services,Entertainment - Diversified
5049,IMMR, Immersion Corporation ,Technology,Computer Peripherals
5050,IMMU, Immunomedics  Inc. ,Healthcare,Biotechnology
11327,INTG,The InterGroup Corporation ,Financial,Property Management
5061,INVN, InvenSense  Inc. Common ,Technology,Semiconductor - Integrated Circuits
10045,INXX,EGShares India Infrastructure ETF,Global Equity ETF,
1772,IO,Ion Geophysical Corporation Com ,Technology,Scientific & Technical Instruments
1776,IP,International Paper Company Com ,Consumer Goods,Paper & Paper Products
1777,IPAR,Inter Parfums Inc. ,Consumer Goods,Personal Products
10931,IPD,SPDR S&P International Consumer Discretionary Sector ETF,Global Equity ETF,
1792,IRDM,Iridium Communications Inc ,Technology,Diversified Communication Services
5074,IROQ, IF Bancorp  Inc. ,Financial,Savings & Loans
10936,IRY,SPDR S&P International Health Care Sector ETF,Global Equity ETF,
1830,IVAN,Ivanhoe Energy Inc. ,NULL,NULL
11007,IVOG,Vanguard S&P Mid-Cap 400 Growth ETF,US Equity ETF,
11006,IVOO,Vanguard S&P Mid-Cap 400 ETF,US Equity ETF,
11008,IVOV,Vanguard S&P Mid-Cap 400 Value ETF,US Equity ETF,
10441,IWC,iShares Russell Microcap Index Fund ETF,US Equity ETF,
10435,IWM,iShares Russell 2000 ETF,US Equity ETF,
10437,IWN,iShares Russell 2000 Value ETF,US Equity ETF,
10436,IWO,iShares Russell 2000 Growth ETF,US Equity ETF,
10443,IWR,iShares Russell Midcap Index Fund ETF,US Equity ETF,
10445,IWY,iShares Russell Top 200 Growth Index Fund ETF,US Equity ETF,
